"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT04","WT06","WT11"
"USC00504107","JUNEAU LENA POINT, AK US","2020-02-22",,,"0.04","0.0","0.0",,"38","31","32",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-02-23",,,"0.17","0.0","0.0",,"35","32","32",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-02-24",,,"0.01","0.0","0.0",,"36","28","30",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-02-25",,,"0.40","3.5","4.0",,"30","27","30",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-02-26",,,"0.11","0.0","2.0",,"36","30","35",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-02-27",,,"0.10","0.0","0.0",,"40","35","35",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-02-28",,,"0.02","0.0","0.0",,"39","35","36",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-02-29",,,"0.02","0.0","0.0",,"36","30","35",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-01",,,"0.34","0.2","0.0",,"41","33","36",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-02",,,"0.18","0.1","0.0",,"39","33","33",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-03",,,"0.14","0.0","0.0",,"37","32","33",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-04",,,"0.01","0.1","0.0",,"35","30","32",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-05",,,"0.00","0.0","0.0",,"32","24","24",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-06",,,"0.03","0.4","0.0",,"27","22","23",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-07",,,"0.00","0.0","0.0",,"32","22","31",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-08",,,"0.12","1.6","1.0",,"34","30","34",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-09",,,"0.62","0.0","0.0",,"35","32","33",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-10",,,"0.42","1.0","0.0",,"38","31","32",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-11",,,"0.06","1.0","1.0",,"33","23","23",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-12",,,"0.00","0.0","1.0",,"30","19","19",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-13",,,"0.00","0.0","1.0",,"31","19","25",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-14",,,"0.00","0.0","1.0",,"40","25","31",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-15",,,"0.00","0.0","0.0",,"45","29","32",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-16",,,"0.00","0.0","0.0",,"38","31","32",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-17",,,"0.00","0.0","0.0",,"41","29","31",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-18",,,"0.00","0.0","0.0",,"38","30","32",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-19",,,"0.00","0.0","0.0",,"48","32","32",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-20",,,"0.00","0.0","0.0",,"45","32","35",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-21",,,"0.03","0.0","0.0",,"39","34","35",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-22",,,"0.07","0.0","0.0",,"47","34","36",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-23",,,"0.00","0.0","0.0",,"43","30","30",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-24",,,"0.00","0.0","0.0",,"42","28","31",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-25",,,"0.03","0.0","0.0",,"38","29","35",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-26",,,"0.11","0.0","0.0",,"42","33","36",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-27",,,"0.08","0.0","0.0",,"36","27","27",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-28",,,"0.00","0.0","0.0",,"29","25","25",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-29",,,"0.00","0.0","0.0",,"27","22","22",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-30",,,"0.00","0.0","0.0",,"33","21","22",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-03-31",,,"0.00","0.0","0.0",,"36","20","26",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-01",,,"0.00","0.0","0.0",,"40","23","29",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-02",,,"0.00","0.0","0.0",,"43","26","29",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-03",,,"0.01","0.0","0.0",,"32","27","27",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-04",,,"0.00","0.0","0.0",,"43","26","31",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-05",,,"0.00","0.0","0.0",,"40","29","36",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-06",,,"0.01","0.0","0.0",,"42","33","33",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-07",,,"0.01","0.0","0.0",,"40","30","34",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-08",,,"0.13","0.0","0.0",,"43","33","37",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-09",,,"0.02","0.0","0.0",,"43","33","33",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-10",,,"0.00","0.0","0.0",,"46","30","31",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-11",,,"0.00","0.0","0.0",,"48","28","34",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-12",,,"0.00","0.0","0.0",,"48","31","41",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-13",,,"0.12","0.0","0.0",,"42","39","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-14",,,"0.18","0.0","0.0",,"52","38","40",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-15",,,"0.10","0.0","0.0",,"45","38","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-16",,,"0.11","0.0","0.0",,"45","41","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-17",,,"0.03","0.0","0.0",,"55","40","40",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-18",,,"0.00","0.0","0.0",,"57","37","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-19",,,"0.00","0.0","0.0",,"58","37","45",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-20",,,"0.04","0.0","0.0",,"47","40","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-21",,,"0.83","0.0","0.0",,"44","41","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-22",,,"1.12","0.0","0.0",,"44","41","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-23",,,"0.05","0.0","0.0",,"47","41","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-24",,,"0.19","0.0","0.0",,"44","40","40",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-25",,,"0.13","0.0","0.0",,"50","38","40",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-26",,,"0.23","0.0","0.0",,"42","38","40",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-27",,,"0.02","0.0","0.0",,"48","40","41",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-28",,,"0.20","0.0","0.0",,"46","41","41",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-29",,,"0.02","0.0","0.0",,"46","40","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-04-30",,,"0.21","0.0","0.0",,"48","39","39",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-01",,,"0.04","0.0","0.0",,"53","37","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-02",,,"0.00","0.0","0.0",,"54","41","46",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-03",,,"0.25","0.0","0.0",,"49","42","46",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-04",,,"0.00","0.0","0.0",,"57","41","41",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-05",,,"0.00","0.0","0.0",,"55","39","42",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-06",,,"0.02","0.0","0.0",,"57","39","45",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-07",,,"0.00","0.0","0.0",,"58","43","45",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-08",,,"0.00","0.0","0.0",,"60","40","46",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-09",,,"0.00","0.0","0.0",,"66","44","52",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-10",,,"0.00","0.0","0.0",,"70","46","50",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-11",,,"0.00","0.0","0.0",,"69","45","51",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-12",,,"0.00","0.0","0.0",,"68","44","50",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-13",,,"0.00","0.0","0.0",,"67","45","53",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-14",,,"0.00","0.0","0.0",,"58","48","49",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-16",,,"0.00","0.0","0.0",,"67","47","51",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-17",,,"0.00","0.0","0.0",,"69","47","50",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-18",,,"0.03","0.0","0.0",,"53","47","47",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-19",,,"0.52","0.0","0.0",,"50","45","45",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-20",,,"0.02","0.0","0.0",,"58","44","46",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-21",,,"0.00","0.0","0.0",,"62","43","48",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-22",,,"0.00","0.0","0.0",,"59","45","51",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-23",,,"0.21","0.0","0.0",,"56","48","48",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-24",,,"0.26","0.0","0.0",,"51","45","45",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-25",,,"0.28","0.0","0.0",,"52","44","44",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-26",,,"0.01","0.0","0.0",,"54","43","44",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-27",,,"0.00","0.0","0.0",,"61","41","48",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-28",,,"0.00","0.0","0.0",,"64","45","51",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-29",,,"0.01","0.0","0.0",,"68","48","52",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-30",,,"0.10","0.0","0.0",,"63","48","48",,,,,,
"USC00504107","JUNEAU LENA POINT, AK US","2020-05-31",,,"0.82","0.0","0.0",,"52","46","47",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-01",,,,,,,"42","33",,,,"    1",,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-02","    2","0.56",,"0.0","0.0",,"35","29","31",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-03",,,"0.00","0.0","0.0",,"34","26","29",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-04",,,,,,,"34","26",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-05",,,,,,,"31","21",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-06","    3","0.13",,"2.0","2.0",,"31","22","28",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-07",,,"0.25","5.5","7.0",,"31","28","30",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-08",,,"0.13","4.0","10.0",,"30","27","27",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-09",,,"0.03","0.0","9.0",,"29","19","20",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-10",,,"0.00","0.0","7.0",,"29","17","19",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-11",,,,,,,"21","12",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-12",,,,,,,"17","12",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-13","    3","0.00",,"0.0","3.0",,"19","13","16",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-14",,,"0.00","0.0","0.0",,"18","11","14",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-15",,,"0.00","0.0","0.0",,"16","11","13",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-16",,,"0.00","0.0","0.0",,"17","12","15",,,,,,"    1"
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-17",,,"0.00","0.0","0.0",,"16","12","12",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-18",,,,,,,"23","12",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-19",,,,,,,"31","22",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-20","    3","0.20",,"3.0","3.0",,"32","28","31",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-21",,,"0.09","0.0","3.0",,"35","31","32",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-22",,,"0.01","1.0","3.0",,"34","32","33",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-23",,,"0.18","0.0","3.0",,"35","33","35",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-24",,,"0.92","0.5","1.0",,"41","32","33",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-25",,,,,,,"36","32",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-26",,,,,,,"42","32",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-27","    3","1.59",,"0.0","0.0",,"42","33","36",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-28",,,"0.14","0.0","0.0",,"38","35","38",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-29",,,,,,,"42","37",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-30","    2","0.41",,"1.5","2.0",,"42","32","32",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-01-31",,,"0.87","5.5","8.0",,"35","30","33",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-01",,,,,,,"33","28",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-02",,,,,,,"31","24",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-03","    3","0.43",,"4.5","10.0",,"26","20","26",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-04",,,"0.61","5.0","13.0",,"32","26","32",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-05",,,"0.42","0.0","10.0",,"39","32","38",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-06",,,"0.06","0.0","7.0",,"40","36","37",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-07",,,"0.08","0.0","5.0",,"39","32","32",,,"    1",,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-08",,,,,,,"37","32",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-09",,,,,,,"41","34",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-10","    3","1.68",,"0.0","0.0",,"40","37","40",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-11",,,"1.39","0.0","0.0",,"41","33","34",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-12",,,"0.44","0.0","0.0",,"39","33","37",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-13",,,"0.64","0.0","0.0",,"38","34","34",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-14",,,"0.24","1.0","1.0",,"35","29","31",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-15",,,,,,,"34","30",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-16",,,,,,,"34","28",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-17",,,,,,,"31","27",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-18","    4","0.82",,"5.0","5.0",,"36","31","36",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-19",,,"0.22","0.0","0.0",,"40","36","37",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-20",,,"0.36","0.0","0.0",,"38","35","36",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-21",,,"1.41","0.0","0.0",,"39","35","38",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-22",,,,,,,"39","32",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-23",,,,,,,"36","32",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-24","    3","0.71",,"1.0","1.0",,"33","29","33",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-25",,,"0.08","1.0","2.0",,"35","30","33",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-26",,,"0.51","0.0","0.0",,"39","31","39",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-27",,,"0.61","0.0","0.0",,"41","37","39",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-28",,,"0.85","0.0","0.0",,"41","37","39",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-02-29",,,"0.20","0.0","0.0",,"39","32","33",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-01",,,,,,,"39","33",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-02","    2","1.74",,"0.0","0.0",,"41","36","38",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-03",,,"0.64","0.0","0.0",,"39","34","37",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-04",,,,,,,"38","31",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-05","    2","0.08",,"0.0","0.0",,"38","31","32",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-06",,,"0.00","0.0","0.0",,"36","23","25",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-07",,,,,,,"33","20",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-08",,,,,,,"33","31",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-09","    3","1.12",,,"0.0",,"38","33","38",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-10",,,"0.96","2.0","2.0",,"40","32","34",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-11",,,"1.32","1.5","3.0",,"37","30","31",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-12",,,"0.00","0.0","2.0",,"31","20","21",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-13",,,"0.00","0.0","1.0",,"25","17","22",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-14",,,,,,,"44","22",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-15",,,,,,,"46","25",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-16","    3","0.00",,"0.0","0.0",,"46","26","32",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-17",,,"0.00","0.0","0.0",,"38","28","30",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-18",,,"0.00","0.0","0.0",,"42","28","32",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-19",,,"0.00","0.0","0.0",,"42","32","35",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-20",,,"0.00","0.0","0.0",,"50","30","38",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-21",,,,,,,"42","31",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-22",,,,,,,"48","31",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-23","    3","0.42",,"0.0","0.0",,"48","33","36",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-24",,,"0.00","0.0","0.0",,"40","31","35",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-25",,,"0.00","0.0","0.0",,"45","27","33",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-26",,,"0.34","0.0","0.0",,"39","33","35",,,"    1",,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-27",,,"0.15","0.0","0.0",,"43","33","35",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-28",,,,,,,"42","26",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-29",,,,,,,"32","21",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-30","    3","0.00",,"0.0","0.0",,"28","20","21",,,,,,"    1"
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-03-31",,,"0.00","0.0","0.0",,"27","21","24",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-01",,,"0.00","0.0","0.0",,"31","21","28",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-02",,,"0.00","0.0","0.0",,"38","25","35",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-03",,,"0.00","0.0","0.0",,"39","24","31",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-05",,,,,,,"43","26",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-06",,,"0.04","0.0","0.0",,"42","35","39",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-07",,,"0.03","0.0","0.0",,"43","33","35",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-21",,,"0.49","0.0","0.0",,"47","42","42",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-22",,,"1.25","0.0","0.0",,"45","42","43",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-23",,,"1.45","0.0","0.0",,"45","42","43",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-27",,,,,,,,,"43",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-28",,,"0.87","0.0","0.0",,"46","43","44",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-29",,,"0.30","0.0","0.0",,"48","41","44",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-04-30",,,"0.25","0.0","0.0",,"48","41","43",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-01",,,,,,,,,"43",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-02",,,,,,,"53","40",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-03",,,,,,,"61","43",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-04",,,,,"0.0",,"62","43","45",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-05",,,,,,,,,"40",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-06",,,"0.00","0.0","0.0",,"52","37","47",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-07",,,"0.00","0.0","0.0",,"57","42","48",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-08",,,"0.00","0.0","0.0",,"56","41","49",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-09",,,,,,,"62","42",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-10",,,,,,,"73","47",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-11",,,"0.00","0.0","0.0",,"74","44","52",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-12",,,"0.00","0.0","0.0",,"68","42","52",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-14",,,"0.00","0.0","0.0",,"66","49","51",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-16",,,,,,,"64","46",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-17",,,,,,,"70","44",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-18",,,,,"0.0",,"69","47","51",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-19",,,"0.70","0.0","0.0",,"55","46","48",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-20",,,"0.86","0.0","0.0",,"50","44","47",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-21",,,"0.01","0.0","0.0",,"59","42","53",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-22",,,"0.00","0.0","0.0",,"61","41","48",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-23",,,,,,,"61","43",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-24",,,,,,,"58","50",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-25",,,,,"0.0",,"56","44","47",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-26",,,"0.46","0.0","0.0",,"50","44","47",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-27",,,"0.03","0.0","0.0",,"53","40","49",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-28",,,"0.00","0.0","0.0",,"62","43","49",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-29",,,"0.00","0.0","0.0",,"65","46","54",,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-30",,,,,,,"68","49",,,,,,,
"USC00504094","JUNEAU DOWNTOWN, AK US","2020-05-31",,,,,,,"62","49",,,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-01",,,"0.54","0.0","21.0",,"33","32","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-02",,,"0.93","1.9","22.0",,"36","28","31",,,,"    1",,
